Sample,Hamming_loss,Exact_match,Accuracy,
1,0.2062204192021636,0.0,0.28364769999610284,
2,0.20013522650439483,0.0,0.3004614908436537,
3,0.2018390804597701,0.0,0.2756905861827769,
4,0.19873563218390797,0.0,0.3035413323732233,
5,0.19873563218390808,0.0,0.2973300331739497,
6,0.19689655172413786,0.0,0.2960955054384638,
7,0.20057471264367813,0.0,0.2984071187788276,
8,0.19632183908045978,0.0,0.29286592538256273,
9,0.19218390804597704,0.0,0.2934443376500775,
10,0.18873563218390807,0.0,0.2998902399124193,
Average,0.18003442129202776,0.0,0.26739766088473255,
varience,3.144998804460188E-4,0.0,7.087588592760668E-4,
standard deviation,0.017734144480239772,0.0,0.026622525411314133,
