Sample,Hamming_loss,Exact_match,Accuracy,
1,0.1889763779527559,0.0,0.25,
2,0.2111801242236025,0.0,0.15555555555555556,
3,0.21582733812949645,0.0,0.23165762570524479,
4,0.1924731182795699,0.0,0.20609446687510322,
5,0.2857142857142857,0.0,0.23954803577648404,
6,0.237012987012987,0.0,0.182853657138451,
7,0.22137931034482766,0.0,0.17642971844697125,
8,0.14411764705882354,0.0,0.2590465465465466,
9,0.15527950310559005,0.0,0.28042763157894735,
10,0.19047619047619044,0.0,0.23740836635742577,
11,0.1641979199495745,0.0,0.2579026175314272,
12,0.19609375,0.0,0.1980486612928501,
13,0.24806201550387597,0.0,0.28888888888888886,
14,0.3035714285714286,0.0,0.26218487394957984,
15,0.19540229885057472,0.0,0.22029674626448817,
16,0.18962075848303395,0.0,0.18467643467643466,
17,0.22867160109076745,0.0,0.20261120983113357,
18,0.24710144927536232,0.0,0.18819206654737158,
19,0.19024390243902436,0.0,0.17403446832871552,
20,0.2535211267605634,0.0,0.2653061224489796,
21,0.1875,0.0,0.19817215451110137,
22,0.20352564102564105,0.0,0.2306313985683437,
23,0.16102123356926185,0.0,0.23582208545846545,
24,0.2236024844720497,0.0,0.14285714285714285,
25,0.3262411347517731,0.0,0.09803921568627451,
26,0.17564102564102563,0.0,0.2962406015037594,
27,0.1953522149600581,0.0,0.24151417280147033,
28,0.18749999999999997,0.0,0.23594215378099026,
29,0.24574209245742093,0.0,0.2000906029434838,
30,0.2641025641025641,0.0,0.1958465526585189,
31,0.13157894736842105,0.0,0.2512626262626263,
32,0.24324324324324326,0.0,0.16279069767441862,
33,0.23928571428571427,0.0,0.24519979242345616,
34,0.19101978691019786,0.0,0.23195163950487585,
35,0.17823639774859285,0.0,0.20813300172553303,
36,0.2545454545454545,0.0,0.257210827528165,
37,0.20121951219512194,0.0,0.20330864694431766,
38,0.2295302013422819,0.0,0.19655037799858627,
39,0.16049382716049382,0.0,0.1875,
40,0.3357142857142857,0.0,0.12962962962962962,
41,0.1829268292682927,0.0,0.1840006100815984,
42,0.278,0.0,0.2325778911879307,
43,0.2546448087431694,0.0,0.2325523048618979,
44,0.27419354838709675,0.0,0.17941230791962173,
45,0.21141975308641975,0.0,0.1829296805931675,
46,0.2360178970917226,0.0,0.18670584240430652,
47,0.23310810810810811,0.0,0.20398345153664305,
48,0.2127659574468085,0.0,0.1891891891891892,
49,0.25471698113207547,0.0,0.09306476287608363,
50,0.18259023354564755,0.0,0.23113166161553256,
51,0.19772256728778467,0.0,0.22093424911647708,
52,0.20162748643761302,0.0,0.2026758826156984,
53,0.24869565217391307,0.0,0.23171339518419112,
54,0.31034482758620685,0.0,0.3031215393133998,
55,0.11392405063291139,0.0,0.18181818181818182,
56,0.18115942028985507,0.0,0.3055555555555556,
57,0.4673913043478261,0.0,0.0851063829787234,
58,0.2959770114942529,0.0,0.17098527098527097,
59,0.27459016393442626,0.0,0.228494623655914,
60,0.24565217391304348,0.0,0.2630612859537278,
61,0.30260047281323876,0.0,0.12587339112161808,
62,0.20629370629370627,0.0,0.20132327389340607,
63,0.20095238095238097,0.0,0.23290105877213893,
64,0.259765625,0.0,0.19768927884903698,
65,0.20261437908496735,0.0,0.1771345208845209,
66,0.2786885245901639,0.0,0.10526315789473684,
67,0.23684210526315788,0.0,0.2110589566896368,
68,0.1758241758241758,0.0,0.23268619642979144,
69,0.2054263565891473,0.0,0.30094158276730987,
70,0.24492753623188407,0.0,0.2464683812465352,
71,0.24778761061946902,0.0,0.19968515910576948,
72,0.24428571428571427,0.0,0.15801242813437938,
73,0.22381756756756754,0.0,0.19522067125484222,
74,0.2608695652173913,0.0,0.21739130434782608,
Average,0.223229111866081,0.0,0.20694027260048556,
varience,0.002761426611100271,0.0,0.0022311319636530943,
standard deviation,0.05254927793129294,0.0,0.04723485962351422,
