Sample,Hamming_loss,Exact_match,Accuracy,
1,0.18853820598006646,0.0,0.30635450066882214,
2,0.20693834267535224,0.0,0.2770528588759352,
3,0.17341040462427745,0.0,0.37384141994071074,
4,0.20689655172413793,0.0,0.375,
5,0.36363636363636365,0.0,0.3333333333333333,
6,0.2266187050359712,0.0,0.3522875816993464,
7,0.21611111111111114,0.0,0.2512137822882492,
8,0.2092760180995475,0.0,0.2557247201601075,
9,0.2287581699346405,0.0,0.24283793524126832,
10,0.18895705521472392,0.0,0.24764971462645882,
11,0.23502994011976047,0.0,0.26592724499583315,
12,0.22222222222222224,0.0,0.2403815453384419,
13,0.21825396825396828,0.0,0.2583710375042859,
14,0.19583333333333333,0.0,0.2613136579454284,
15,0.21785906401291016,0.0,0.2952908728598058,
16,0.16463414634146342,0.0,0.38636363636363635,
17,0.18844663613948573,0.0,0.2611281280500639,
18,0.19375534644995723,0.0,0.266578928532795,
19,0.23022222222222224,0.0,0.27274651068712785,
20,0.22916666666666666,0.0,0.28151397011046136,
21,0.22093023255813954,0.0,0.3291316526610644,
22,0.21271929824561406,0.0,0.2695677008177008,
23,0.18473895582329317,0.0,0.2656535816213235,
24,0.18368298368298366,0.0,0.2618892749419268,
25,0.1925925925925926,0.0,0.28723901289504916,
26,0.22738095238095238,0.0,0.34543695032825467,
27,0.18597560975609756,0.0,0.3007518796992481,
28,0.25,0.0,0.14285714285714285,
29,0.2619047619047619,0.0,0.23563196385496035,
30,0.2412280701754386,0.0,0.19399494475713985,
31,0.19321266968325793,0.0,0.24020704694660347,
32,0.22000000000000003,0.0,0.21664646514408742,
33,0.27318475916606755,0.0,0.31124790871425306,
34,0.18874172185430466,0.0,0.30034491392574103,
35,0.2565789473684211,0.0,0.11363636363636363,
36,0.2012422360248447,0.0,0.2632790907174209,
37,0.3277777777777777,0.0,0.24355200955721043,
38,0.18674698795180728,0.0,0.24988759773701208,
39,0.6167800453514739,0.0,0.28423950504301837,
40,0.21474358974358979,0.0,0.2965107273946611,
41,0.24774193548387097,0.0,0.14420346616595217,
42,0.18707482993197277,0.0,0.2595029239766082,
43,0.23576158940397346,0.0,0.26921878196821936,
44,0.27647058823529413,0.0,0.2206271300484433,
45,0.2083825265643447,0.0,0.26192420319131976,
46,0.22302417899675206,0.0,0.23819904133250447,
47,0.1935483870967742,0.0,0.2813974950560317,
48,0.3220338983050847,0.0,0.20833333333333334,
49,0.24333333333333335,0.0,0.2946415373244642,
50,0.25302419354838707,0.0,0.21769659765086594,
51,0.1920731707317073,0.0,0.2455594498142149,
52,0.25198412698412703,0.0,0.16978504254597554,
53,0.2878787878787879,0.0,0.21211690090933008,
54,0.1918238993710692,0.0,0.33456723114777825,
55,0.25384615384615383,0.0,0.175,
56,0.37058823529411766,0.0,0.27942735949098624,
57,0.21439628482972137,0.0,0.32486676634952083,
58,0.21137757947573899,0.0,0.19857907371582198,
59,0.18790849673202614,0.0,0.293048824881123,
60,0.24244031830238733,0.0,0.27094127054849443,
61,0.2077922077922078,0.0,0.23600223964165734,
Average,0.2281811514189908,0.0,0.25955251260588613,
varience,0.004167284385704017,0.0,0.0029086035471763364,
standard deviation,0.06455450709055113,0.0,0.05393147084195216,
