Sample,Hamming_loss,Exact_match,Accuracy,
1,0.18976786116745548,0.0,0.30786866400052587,
2,0.20205093531665544,0.0,0.2797756900941317,
3,0.20689655172413793,0.0,0.2885685864939204,
4,0.18563218390804598,0.0,0.32212971740830115,
5,0.19482758620689655,0.0,0.2941862800064565,
6,0.19965517241379313,0.0,0.297056080605409,
7,0.20195402298850568,0.0,0.28889871902191766,
8,0.19793103448275862,0.0,0.28891580424347185,
9,0.19885057471264364,0.0,0.2870800131456198,
10,0.19310344827586207,0.0,0.29588917585225205,
Average,0.17915176101788677,0.0,0.2682153391701824,
varience,3.245692303196802E-4,0.0,7.737590447919692E-4,
standard deviation,0.01801580501447771,0.0,0.027816524671352625,
