Sample,Hamming_loss,Exact_match,Accuracy,
1,0.19157088122605362,0.0,0.2253034547152194,
2,0.20229885057471267,0.0,0.2659190766631466,
3,0.22528735632183902,0.0,0.24595335722856104,
4,0.15948275862068967,0.0,0.3181197322480227,
5,0.18869731800766285,0.0,0.29761592782469487,
6,0.1724137931034483,0.0,0.375,
7,0.1724137931034483,0.0,0.2857142857142857,
8,0.20689655172413793,0.0,0.21739130434782608,
9,0.14367816091954025,0.0,0.3606672313194052,
10,0.18071519795657726,0.0,0.2657786549247701,
11,0.19955300127713918,0.0,0.2813908767877467,
12,0.20898641588296762,0.0,0.258359478490887,
13,0.2062579821200511,0.0,0.22990619231544823,
14,0.1839080459770115,0.0,0.36,
15,0.17385057471264367,0.0,0.3144707949055775,
16,0.16602809706257982,0.0,0.29119496593908095,
17,0.21298174442190668,0.0,0.27094875999602114,
18,0.20032840722495895,0.0,0.2409266802469024,
19,0.21408045977011494,0.0,0.22295351707116415,
20,0.1896551724137931,0.0,0.15384615384615385,
21,0.18199233716475097,0.0,0.3294765098951226,
22,0.21264367816091953,0.0,0.26309008228549796,
23,0.21436781609195404,0.0,0.20419924932133685,
24,0.1793103448275862,0.0,0.2557514575746878,
25,0.18295019157088122,0.0,0.2746796406021567,
26,0.17624521072796936,0.0,0.27827736432387595,
27,0.1867816091954023,0.0,0.30279069767441863,
28,0.23563218390804597,0.0,0.24074074074074073,
29,0.22577996715927748,0.0,0.2800619580520797,
30,0.19080459770114938,0.0,0.27602707153964967,
31,0.21043324491600354,0.0,0.24030171292966737,
32,0.2077175697865353,0.0,0.24861142852427126,
33,0.18869731800766285,0.0,0.22464707266536535,
34,0.22413793103448276,0.0,0.2641509433962264,
35,0.19252873563218392,0.0,0.15852130325814534,
36,0.20881226053639845,0.0,0.21812787010355397,
37,0.16748768472906406,0.0,0.2761209743406878,
38,0.1974921630094044,0.0,0.22476771797884434,
39,0.18160919540229883,0.0,0.283159232745537,
40,0.1863711001642036,0.0,0.3009617396398196,
41,0.1908045977011494,0.0,0.259403115145611,
42,0.14942528735632182,0.0,0.3060875512995896,
43,0.18582375478927204,0.0,0.2707526391736918,
44,0.21623563218390807,0.0,0.22443039951660643,
45,0.1904761904761905,0.0,0.24339216729679888,
46,0.19795657726692212,0.0,0.23169813413543347,
47,0.19592476489028215,0.0,0.2354582882410383,
48,0.2298850574712644,0.0,0.2528876539174022,
49,0.26436781609195403,0.0,0.09803921568627451,
50,0.19540229885057472,0.0,0.27296181630546956,
51,0.20242656449553,0.0,0.26115971388136944,
52,0.19616858237547893,0.0,0.26635703889965473,
53,0.18606321839080459,0.0,0.2699850318121233,
54,0.21695402298850575,0.0,0.22284245968456495,
55,0.20881226053639845,0.0,0.20282602402663194,
56,0.2413793103448276,0.0,0.14285714285714285,
57,0.24497126436781613,0.0,0.17622959949131445,
58,0.1624869383490073,0.0,0.3303807148860881,
59,0.21312260536398467,0.0,0.246600719541896,
60,0.21743295019157086,0.0,0.2303037148293208,
61,0.16666666666666666,0.0,0.28430680446114265,
62,0.23563218390804597,0.0,0.20462962962962963,
63,0.20689655172413793,0.0,0.21739130434782608,
64,0.20929118773946365,0.0,0.21724162147948756,
65,0.2208538587848933,0.0,0.2217292482214313,
66,0.20344827586206896,0.0,0.2394554986121448,
67,0.2164750957854406,0.0,0.2513726894416407,
68,0.19396551724137934,0.0,0.2379181888257328,
69,0.2471264367816092,0.0,0.14,
70,0.14942528735632185,0.0,0.44680851063829785,
Average,0.19587014730252456,0.0,0.25114692744312606,
varience,5.634096348707461E-4,0.0,0.0029668538314707605,
standard deviation,0.023736251491563408,0.0,0.05446883357912817,
