Sample,Hamming_loss,Exact_match,Accuracy,
1,0.23376623376623376,0.0,0.170855614973262,
2,0.23491124260355029,0.0,0.2507349672001058,
3,0.23600973236009726,0.0,0.23324859724388156,
4,0.2165605095541401,0.0,0.30366678673410974,
5,0.20109780439121758,0.0,0.26742381945120447,
6,0.2846715328467153,0.0,0.2909090909090909,
7,0.3333333333333333,0.0,0.3157894736842105,
8,0.29577464788732394,0.0,0.23636363636363636,
9,0.1783625730994152,0.0,0.30820899091343856,
10,0.1883468834688347,0.0,0.27902223398516063,
11,0.21418588399720476,0.0,0.25206110139780835,
12,0.24177949709864602,0.0,0.2690828609509643,
13,0.2089447938504542,0.0,0.2464534477326875,
14,0.21428571428571427,0.0,0.3181818181818182,
15,0.18867924528301888,0.0,0.298541719907999,
16,0.1903794037940379,0.0,0.27677225929567933,
17,0.25070993914807305,0.0,0.26423375361219364,
18,0.20606060606060608,0.0,0.22850218357506757,
19,0.24161073825503354,0.0,0.21759929950721146,
20,0.25,0.0,0.11904761904761904,
21,0.20545073375262057,0.0,0.3098540842936346,
22,0.22483221476510065,0.0,0.29482878024972586,
23,0.2335443037974684,0.0,0.21915744053672143,
24,0.19791666666666666,0.0,0.2617460675917213,
25,0.20991561181434595,0.0,0.2606138428670349,
26,0.3544303797468354,0.0,0.301010121557484,
27,0.22900763358778625,0.0,0.3323076923076923,
28,0.2857142857142857,0.0,0.28205128205128205,
29,0.22597402597402597,0.0,0.29849287883788034,
30,0.2193103448275862,0.0,0.27448920739228233,
31,0.2156767283349562,0.0,0.26290565848895137,
32,0.24404761904761907,0.0,0.2664007629446437,
33,0.21165644171779138,0.0,0.2317522951057099,
34,0.2578616352201258,0.0,0.21153846153846154,
35,0.2,0.0,0.21782945736434106,
36,0.3873873873873874,0.0,0.26105843179013916,
37,0.19732142857142856,0.0,0.25904927089588053,
38,0.23536737235367375,0.0,0.23194703611703707,
39,0.19447983014861997,0.0,0.29474671260701923,
40,0.19432120674356695,0.0,0.34250349439074806,
41,0.22987012987012986,0.0,0.27432080263854786,
42,0.16,0.0,0.32727272727272727,
43,0.25059101654846333,0.0,0.23888888888888893,
44,0.25607638888888895,0.0,0.23172639041904872,
45,0.22285714285714286,0.0,0.24167937359421568,
46,0.24963924963924963,0.0,0.2353931212568249,
47,0.22616407982261644,0.0,0.2570598208560135,
48,0.2172995780590717,0.0,0.2887438624953143,
49,0.22929936305732485,0.0,0.14285714285714285,
50,0.20774647887323944,0.0,0.265625,
51,0.27246376811594203,0.0,0.24301914506592873,
52,0.20335429769392033,0.0,0.2901126914238223,
53,0.21469155844155843,0.0,0.26171698635022755,
54,0.25,0.0,0.2771749645688525,
55,0.2853881278538813,0.0,0.22245376158854527,
56,0.3225806451612903,0.0,0.12280701754385964,
57,0.44155844155844154,0.0,0.20763984455117043,
58,0.18732782369146,0.0,0.3622402721229952,
59,0.23938428874734607,0.0,0.23079031144431073,
60,0.23951434878587197,0.0,0.26324869537311585,
61,0.178714859437751,0.0,0.27785195390594275,
62,0.2109704641350211,0.0,0.19591624591624593,
63,0.24475524475524477,0.0,0.2222222222222222,
64,0.24178403755868547,0.0,0.2117180213995702,
65,0.25959488272921105,0.0,0.2335656310958656,
66,0.33695652173913043,0.0,0.24738778689998203,
67,0.2699588477366255,0.0,0.22626139516080437,
68,0.2723214285714286,0.0,0.2739555732202791,
69,0.25170068027210885,0.0,0.22916666666666666,
70,0.2727272727272727,0.0,0.5,
Average,0.23632362158568818,0.0,0.2558281488787981,
varience,0.002326826272920322,0.0,0.002838661836752259,
standard deviation,0.04823718765558707,0.0,0.05327909380565945,
