Sample,Hamming_loss,Exact_match,Accuracy,
1,0.19923371647509577,0.0,0.2936007229112052,
2,0.19461347757493802,0.0,0.30597779067386927,
3,0.1967816091954023,0.0,0.2797988077850575,
4,0.20195402298850582,0.0,0.2936048120912197,
5,0.20505747126436788,0.0,0.2925597812720075,
6,0.20471264367816094,0.0,0.273329765914606,
7,0.1970114942528735,0.0,0.30389284019307217,
8,0.19643678160919545,0.0,0.2876722099925958,
9,0.1954022988505747,0.0,0.3004021403528304,
10,0.18839080459770116,0.0,0.2998521329564973,
Average,0.17996312004425596,0.0,0.2664264549220874,
varience,3.151034848300352E-4,0.0,7.343248777371708E-4,
standard deviation,0.017751154464711167,0.0,0.027098429433034876,
