Sample,Hamming_loss,Exact_match,Accuracy,
1,0.20125786163522016,0.0,0.28650410581081925,
2,0.20906432748538015,0.0,0.32137834736565607,
3,0.23301393728222997,0.0,0.22599229656224606,
4,0.22926093514328802,0.0,0.23532345284198952,
5,0.2466666666666667,0.0,0.235759968461846,
6,0.19583333333333333,0.0,0.28406360350195364,
7,0.16467065868263472,0.0,0.3125,
8,0.21973270440251574,0.0,0.30123640627496195,
9,0.22441520467836257,0.0,0.24881323246186615,
10,0.2381766381766382,0.0,0.24709897854021934,
11,0.18092105263157893,0.0,0.30325552825552826,
12,0.21006944444444445,0.0,0.25746016142659367,
13,0.20394736842105263,0.0,0.2555441123977115,
14,0.17500000000000002,0.0,0.3024605206184487,
15,0.225,0.0,0.2707401887729757,
16,0.22333333333333333,0.0,0.2714598141060689,
17,0.20267857142857143,0.0,0.3004548953528546,
18,0.2001180637544274,0.0,0.2760241142519513,
19,0.23870967741935484,0.0,0.2511154436093903,
20,0.23115079365079366,0.0,0.2773609760035358,
21,0.2113899613899614,0.0,0.27863522747025016,
22,0.3057553956834532,0.0,0.19395821569734611,
23,0.09420289855072464,0.0,0.6176470588235294,
24,0.2045751633986928,0.0,0.2756436100732187,
25,0.1817996327280147,0.0,0.2518315942894154,
26,0.21242236024844724,0.0,0.2841783170265652,
27,0.20408163265306123,0.0,0.26583850931677017,
28,0.20230607966457023,0.0,0.30335840785750334,
29,0.2096774193548387,0.0,0.24347877795733905,
30,0.25000000000000006,0.0,0.2147801094626485,
31,0.2672,0.0,0.21365112885326112,
32,0.21315789473684213,0.0,0.24118668171857371,
33,0.24021164021164018,0.0,0.225325315568977,
34,0.21614906832298136,0.0,0.20324178450050662,
35,0.24358974358974358,0.0,0.11521739130434783,
36,0.19760479041916168,0.0,0.22703860603721662,
37,0.18963088193857422,0.0,0.2811547744167445,
38,0.22359590250794772,0.0,0.291003893533833,
39,0.22666666666666666,0.0,0.2631575233683616,
40,0.1931034482758621,0.0,0.3020230757072862,
41,0.21356903965599622,0.0,0.2936427433918926,
42,0.268595041322314,0.0,0.24069740073116844,
43,0.25330132052821125,0.0,0.286844682051449,
44,0.2332347140039448,0.0,0.25291844290028187,
45,0.23015873015873015,0.0,0.23684210526315788,
46,0.24666666666666667,0.0,0.2127659574468085,
47,0.18404907975460122,0.0,0.23076923076923078,
48,0.2470472440944882,0.0,0.22290801185217105,
49,0.24988662131519276,0.0,0.267492877831711,
50,0.21102863202545072,0.0,0.25885245174716054,
51,0.21472392638036808,0.0,0.21492216854535695,
52,0.1925465838509317,0.0,0.31787211258596965,
53,0.202760736196319,0.0,0.2482645989478583,
54,0.20155818044734855,0.0,0.2896079390884386,
Average,0.21253213944202856,0.0,0.2605690340500539,
varience,9.394017263713747E-4,0.0,0.003667086069912486,
standard deviation,0.03064966111348337,0.0,0.06055647009125025,
