Sample,Hamming_loss,Exact_match,Accuracy,
1,0.1798780487804878,0.0,0.14780405405405406,
2,0.21412803532008828,0.0,0.2438970488236094,
3,0.19756097560975608,0.0,0.2315087012284729,
4,0.2601851851851852,0.0,0.18149617260571796,
5,0.1784090909090909,0.0,0.25204389394657434,
6,0.28555045871559637,0.0,0.18474081121748157,
7,0.19281045751633985,0.0,0.2028101209135692,
8,0.2422360248447205,0.0,0.1875,
9,0.1861344537815126,0.0,0.21966686531865112,
10,0.225,0.0,0.22883879278413163,
11,0.18874172185430463,0.0,0.2290607141448656,
12,0.21798780487804875,0.0,0.18611112796371895,
13,0.1901840490797546,0.0,0.19999262246704705,
14,0.19753086419753088,0.0,0.23654311602356154,
15,0.1930735930735931,0.0,0.18242753615025759,
16,0.23737195337336633,0.0,0.19148056377621497,
17,0.23225806451612901,0.0,0.19908114811926064,
18,0.1870967741935484,0.0,0.2404598111915185,
19,0.15060240963855423,0.0,0.18010752688172044,
20,0.25925925925925924,0.0,0.14285714285714285,
21,0.1981132075471698,0.0,0.21354288587049366,
22,0.18117647058823533,0.0,0.1885889328667224,
23,0.18664717348927873,0.0,0.20561231530454363,
24,0.17159763313609466,0.0,0.17142857142857143,
25,0.24731182795698928,0.0,0.15809232269334136,
26,0.23046875,0.0,0.21305641995297167,
27,0.2028985507246377,0.0,0.22030215475696444,
28,0.18031189083820665,0.0,0.23250808466806686,
29,0.25153374233128833,0.0,0.23529411764705882,
30,0.19480519480519481,0.0,0.2857142857142857,
31,0.2945205479452055,0.0,0.2037037037037037,
32,0.21732026143790847,0.0,0.22582586018516793,
33,0.20939393939393938,0.0,0.21388919268119538,
34,0.2575963718820862,0.0,0.15647341882635518,
35,0.17176470588235293,0.0,0.23882142327734632,
36,0.17016491754122942,0.0,0.20546590733534598,
37,0.18895348837209303,0.0,0.2074160015154381,
38,0.147239263803681,0.0,0.3684210526315789,
39,0.17014325207338526,0.0,0.23347264085283914,
40,0.16964665815240526,0.0,0.23157535300066795,
41,0.16885743174924164,0.0,0.24991951096192827,
42,0.18543352601156068,0.0,0.20019569887830616,
43,0.15123456790123457,0.0,0.2968877968877969,
44,0.2960199004975124,0.0,0.19418549905838042,
45,0.18927362665972403,0.0,0.19102878329684328,
46,0.16478696741854637,0.0,0.2595504420930873,
47,0.1857142857142857,0.0,0.22263800385751606,
Average,0.199977653720424,0.0,0.21025079480029343,
varience,0.0013501808960618377,0.0,0.0015241597535538146,
standard deviation,0.036744807742888484,0.0,0.03904048864389142,
