Sample,Hamming_loss,Exact_match,Accuracy,
1,0.18597560975609756,0.0,0.2697990543735225,
2,0.16777041942604856,0.0,0.3654320987654321,
3,0.1902439024390244,0.0,0.2879346625336144,
4,0.2833333333333333,0.0,0.19447710821781544,
5,0.1818181818181818,0.0,0.2817419404631654,
6,0.29243119266055045,0.0,0.232580577546869,
7,0.2303921568627451,0.0,0.26536191399636777,
8,0.19875776397515527,0.0,0.39622641509433965,
9,0.1995798319327731,0.0,0.3071683983010911,
10,0.2571428571428571,0.0,0.2663193468198059,
11,0.2463576158940397,0.0,0.22514270952635415,
12,0.2240853658536585,0.0,0.24807431815570402,
13,0.20398773006134968,0.0,0.27993697478991597,
14,0.22948438634713147,0.0,0.2517254424683365,
15,0.18354978354978352,0.0,0.27246056317263745,
16,0.23666548922642178,0.0,0.25907015325268357,
17,0.225,0.0,0.27662190305312173,
18,0.21935483870967742,0.0,0.2625848925848926,
19,0.23493975903614456,0.0,0.1947996589940324,
20,0.2222222222222222,0.0,0.28,
21,0.20492662473794546,0.0,0.2863974787926461,
22,0.2011764705882353,0.0,0.29668413266549293,
23,0.19834307992202727,0.0,0.28841773348802746,
24,0.20710059171597633,0.0,0.20454545454545456,
25,0.2387096774193548,0.0,0.19094211073848188,
26,0.2604166666666667,0.0,0.28190565674519463,
27,0.19648829431438128,0.0,0.2666480294622992,
28,0.17884990253411304,0.0,0.28654838205580124,
29,0.20245398773006135,0.0,0.29050567595459237,
30,0.2077922077922078,0.0,0.2558139534883721,
31,0.2876712328767123,0.0,0.27586206896551724,
32,0.20833333333333337,0.0,0.2622903200360934,
33,0.21333333333333337,0.0,0.24598367809506905,
34,0.24217687074829933,0.0,0.2001837890160785,
35,0.17411764705882354,0.0,0.31022283579904225,
36,0.2231384307846077,0.0,0.258058076700578,
37,0.18179785330948117,0.0,0.27634134171312014,
38,0.17791411042944785,0.0,0.3829787234042553,
39,0.21487811007790902,0.0,0.2642601277529023,
40,0.19859514687100893,0.0,0.28702497096749435,
41,0.2151162790697674,0.0,0.27289838342683537,
42,0.1791907514450867,0.0,0.2546917830830287,
43,0.16358024691358025,0.0,0.30180180180180183,
44,0.30597014925373134,0.0,0.20157126823793492,
45,0.19317885967196044,0.0,0.2644774167569616,
46,0.19924812030075187,0.0,0.26484823199183255,
47,0.2311688311688312,0.0,0.23557658028246262,
Average,0.21080748438155894,0.0,0.26301954454327225,
varience,0.0010664008305213358,0.0,0.0017671173141373389,
standard deviation,0.03265579321531382,0.0,0.042037094501610583,
