Generate,1,Best genotype fitness,14.748123474115046
Generate,2,Best genotype fitness,14.52800129130283
Generate,3,Best genotype fitness,14.639735537277154
Generate,4,Best genotype fitness,14.620956856848796
Generate,5,Best genotype fitness,14.470407183276782
Generate,6,Best genotype fitness,14.574666667833606
Generate,7,Best genotype fitness,14.264588070811559
Generate,8,Best genotype fitness,14.668804843902835
Generate,9,Best genotype fitness,14.487151970049045
Generate,10,Best genotype fitness,14.338252527029255
Generate,11,Best genotype fitness,14.542997582780087
Generate,12,Best genotype fitness,14.6666114646496
Generate,13,Best genotype fitness,14.60586706125691
Generate,14,Best genotype fitness,14.591649521340791
Generate,15,Best genotype fitness,14.64418241141496
Generate,16,Best genotype fitness,14.6008995442503
Generate,17,Best genotype fitness,14.392499498325762
Generate,18,Best genotype fitness,14.485639152536079
Generate,19,Best genotype fitness,14.6168058130452
Generate,20,Best genotype fitness,14.419592962029567
Generate,21,Best genotype fitness,14.542112827045997
Generate,22,Best genotype fitness,14.424294784479697
Generate,23,Best genotype fitness,14.579801314023694
Generate,24,Best genotype fitness,14.441595370074168
Generate,25,Best genotype fitness,14.597841805571232
Generate,26,Best genotype fitness,14.590934115879259
Generate,27,Best genotype fitness,14.614051129996216
Generate,28,Best genotype fitness,14.693494105868885
Generate,29,Best genotype fitness,14.731860570338483
Generate,30,Best genotype fitness,14.587094439742224
Generate,31,Best genotype fitness,14.531037388566432
Generate,32,Best genotype fitness,14.228312892460218
Generate,33,Best genotype fitness,14.370722434601532
Generate,34,Best genotype fitness,14.651208674778312
Generate,35,Best genotype fitness,14.605329357137023
Generate,36,Best genotype fitness,14.483812422333441
Generate,37,Best genotype fitness,14.371151280575486
Generate,38,Best genotype fitness,14.429981811827725
Generate,39,Best genotype fitness,14.513118560597796
Generate,40,Best genotype fitness,14.658113797227557
Generate,41,Best genotype fitness,14.618182229136286
Generate,42,Best genotype fitness,14.559979584026445
Generate,43,Best genotype fitness,14.73273322444192
Generate,44,Best genotype fitness,14.661611683708351
Generate,45,Best genotype fitness,14.521649957184982
Generate,46,Best genotype fitness,14.340858362380986
Generate,47,Best genotype fitness,14.611857915047946
Generate,48,Best genotype fitness,14.560148338723685
Generate,49,Best genotype fitness,14.553111036601615
Generate,50,Best genotype fitness,14.568953830945269
Generate,51,Best genotype fitness,14.740304370491522
Generate,52,Best genotype fitness,14.531132065129167
Generate,53,Best genotype fitness,14.538184435982608
Generate,54,Best genotype fitness,14.640557758607534
Generate,55,Best genotype fitness,14.414939385300746
Generate,56,Best genotype fitness,14.616345113442147
Generate,57,Best genotype fitness,14.628665092767
Generate,58,Best genotype fitness,14.565007945151898
Generate,59,Best genotype fitness,14.5744048129923
Generate,60,Best genotype fitness,14.600538287177514
Generate,61,Best genotype fitness,14.758837845144502
Generate,62,Best genotype fitness,14.692823012449855
Generate,63,Best genotype fitness,14.531093820756858
Generate,64,Best genotype fitness,14.437555092930301
Generate,65,Best genotype fitness,14.590534360609093
Generate,66,Best genotype fitness,14.528711402134494
Generate,67,Best genotype fitness,14.519975270626892
Generate,68,Best genotype fitness,14.634808905113147
Generate,69,Best genotype fitness,14.600282196633952
Generate,70,Best genotype fitness,14.573831081026986
Generate,71,Best genotype fitness,14.489081261978939
Generate,72,Best genotype fitness,14.639706396581117
Generate,73,Best genotype fitness,14.595041040063544
Generate,74,Best genotype fitness,14.673199691545493
Generate,75,Best genotype fitness,14.490754177690734
Generate,76,Best genotype fitness,14.746728557060951
Generate,77,Best genotype fitness,14.593645875395032
Generate,78,Best genotype fitness,14.673264536803535
Generate,79,Best genotype fitness,14.337283733759726
Generate,80,Best genotype fitness,14.547901220481258
Generate,81,Best genotype fitness,14.492270674822935
Generate,82,Best genotype fitness,14.62378168034417
Generate,83,Best genotype fitness,14.476374184450371
Generate,84,Best genotype fitness,14.663101456743899
Generate,85,Best genotype fitness,14.594658108135262
Generate,86,Best genotype fitness,14.69750972780128
Generate,87,Best genotype fitness,14.691828782056074
Generate,88,Best genotype fitness,14.514542940949054
Generate,89,Best genotype fitness,14.533142427283813
Generate,90,Best genotype fitness,14.704919011799719
Generate,91,Best genotype fitness,14.454166096814665
Generate,92,Best genotype fitness,14.557765369541894
Generate,93,Best genotype fitness,14.61873665696731
