Generate,1,Best genotype fitness,14.510774263999169
Generate,2,Best genotype fitness,14.219562141622868
Generate,3,Best genotype fitness,14.401990724284417
Generate,4,Best genotype fitness,14.512315280899916
Generate,5,Best genotype fitness,14.43676505779165
Generate,6,Best genotype fitness,14.439987152632416
Generate,7,Best genotype fitness,14.424285272099773
Generate,8,Best genotype fitness,14.538401991914643
Generate,9,Best genotype fitness,14.44101758989436
Generate,10,Best genotype fitness,14.458814593457022
Generate,11,Best genotype fitness,14.40053968535013
Generate,12,Best genotype fitness,14.321108593094669
Generate,13,Best genotype fitness,14.521654608575046
Generate,14,Best genotype fitness,14.452245686817855
Generate,15,Best genotype fitness,14.307867378872144
Generate,16,Best genotype fitness,14.550008814380739
Generate,17,Best genotype fitness,14.345243947083967
Generate,18,Best genotype fitness,14.52664696262895
Generate,19,Best genotype fitness,14.397886064609688
Generate,20,Best genotype fitness,14.423289839469005
Generate,21,Best genotype fitness,14.441515170645596
Generate,22,Best genotype fitness,14.478899793908603
Generate,23,Best genotype fitness,14.446032212788722
Generate,24,Best genotype fitness,14.411695949201583
Generate,25,Best genotype fitness,14.390516747184115
Generate,26,Best genotype fitness,14.273428229013588
Generate,27,Best genotype fitness,14.399165250469546
Generate,28,Best genotype fitness,14.492689280325902
Generate,29,Best genotype fitness,14.456830308141308
Generate,30,Best genotype fitness,14.216635850242968
Generate,31,Best genotype fitness,14.476842420949962
Generate,32,Best genotype fitness,14.343793844745466
Generate,33,Best genotype fitness,14.40342827041424
Generate,34,Best genotype fitness,14.286448823152496
Generate,35,Best genotype fitness,14.396443014010249
Generate,36,Best genotype fitness,14.409159771585674
Generate,37,Best genotype fitness,14.457667818098338
Generate,38,Best genotype fitness,14.43349732658553
Generate,39,Best genotype fitness,14.345393429044739
Generate,40,Best genotype fitness,14.496105732611229
Generate,41,Best genotype fitness,14.373116981437311
Generate,42,Best genotype fitness,14.511209866684668
Generate,43,Best genotype fitness,14.494786577736827
Generate,44,Best genotype fitness,14.396042756805045
Generate,45,Best genotype fitness,14.307235672257754
Generate,46,Best genotype fitness,14.406935948618118
Generate,47,Best genotype fitness,14.49359257979877
Generate,48,Best genotype fitness,14.421457905699949
Generate,49,Best genotype fitness,14.398299361760083
Generate,50,Best genotype fitness,14.423965532831854
Generate,51,Best genotype fitness,14.438097411076908
Generate,52,Best genotype fitness,14.331484155557408
Generate,53,Best genotype fitness,14.380507970906752
Generate,54,Best genotype fitness,14.353572583885319
Generate,55,Best genotype fitness,14.248989147288086
Generate,56,Best genotype fitness,14.351542641134177
Generate,57,Best genotype fitness,14.474706781829951
Generate,58,Best genotype fitness,14.508360969866033
Generate,59,Best genotype fitness,14.529621326176803
Generate,60,Best genotype fitness,14.29097172431089
Generate,61,Best genotype fitness,14.43831427400438
Generate,62,Best genotype fitness,14.314274792610163
Generate,63,Best genotype fitness,14.326082945671045
Generate,64,Best genotype fitness,14.4573343724273
Generate,65,Best genotype fitness,14.466175669968198
Generate,66,Best genotype fitness,14.462385461142944
Generate,67,Best genotype fitness,14.411366901822529
Generate,68,Best genotype fitness,14.463429793598406
Generate,69,Best genotype fitness,14.525666509207838
Generate,70,Best genotype fitness,14.466266056435224
Generate,71,Best genotype fitness,14.338065179779589
Generate,72,Best genotype fitness,14.26162710189978
Generate,73,Best genotype fitness,14.377096143518001
Generate,74,Best genotype fitness,14.234960531581292
Generate,75,Best genotype fitness,14.502211895436565
Generate,76,Best genotype fitness,14.37443097914648
Generate,77,Best genotype fitness,14.4233601230083
Generate,78,Best genotype fitness,14.449305191274723
Generate,79,Best genotype fitness,14.272019437780555
Generate,80,Best genotype fitness,14.422108790345064
