Sample,Hamming_loss,Exact_match,Accuracy,
1,0.21902937420178803,0.0,0.25464912337614615,
2,0.20657726692209455,0.0,0.26478947753113863,
3,0.18784029038112526,0.0,0.2584183307867369,
4,0.1896551724137931,0.0,0.3019179599824761,
5,0.2318007662835249,0.0,0.19928197064989517,
6,0.22183908045977013,0.0,0.2886644727821198,
7,0.17405582922824303,0.0,0.27247113793559047,
8,0.19499178981937604,0.0,0.2558884519672464,
9,0.20150862068965514,0.0,0.23536483309094058,
10,0.235632183908046,0.0,0.23086664713151647,
11,0.1620689655172414,0.0,0.24394842056132382,
12,0.2105363984674329,0.0,0.26114006354804536,
13,0.18472906403940886,0.0,0.29745191013254324,
14,0.16666666666666666,0.0,0.3695652173913043,
15,0.18678160919540232,0.0,0.22619047619047616,
16,0.1810344827586207,0.0,0.3614975450081833,
17,0.1839080459770115,0.0,0.24528824833702884,
18,0.19195402298850575,0.0,0.13622339947921341,
19,0.20114942528735633,0.0,0.24009672483910155,
20,0.1724137931034483,0.0,0.28149072945820913,
21,0.19496021220159154,0.0,0.32238564518585533,
22,0.19655172413793104,0.0,0.2710540527545291,
23,0.23275862068965517,0.0,0.18739770867430441,
24,0.20162835249042152,0.0,0.27263307294839917,
25,0.19590939824205542,0.0,0.3005488429882043,
26,0.1853448275862069,0.0,0.28801112836438925,
27,0.20689655172413793,0.0,0.2721464092438204,
28,0.2068965517241379,0.0,0.17180724932249322,
29,0.19786535303776684,0.0,0.2575575135973541,
30,0.19088669950738918,0.0,0.2303800407211734,
31,0.2403343782654127,0.0,0.23418928671924924,
32,0.20306513409961688,0.0,0.22743409374794554,
33,0.1781609195402299,0.0,0.314484126984127,
34,0.19348659003831414,0.0,0.20261848837851532,
35,0.18801313628899835,0.0,0.30997843717271184,
36,0.21839080459770113,0.0,0.2658204645831646,
37,0.1698014629049112,0.0,0.24295437224954328,
38,0.1706896551724138,0.0,0.30976536912032104,
39,0.22126436781609196,0.0,0.23852293420054949,
40,0.19468390804597704,0.0,0.23909036540735226,
41,0.19849690539345713,0.0,0.2390604046697891,
42,0.18697318007662833,0.0,0.26166471444160216,
43,0.1867816091954023,0.0,0.1968266439196672,
44,0.21839080459770116,0.0,0.20833333333333334,
45,0.22413793103448276,0.0,0.25,
46,0.2025862068965517,0.0,0.2588686218904435,
47,0.18263090676883778,0.0,0.2562417339132849,
48,0.2193486590038314,0.0,0.2157805586676098,
49,0.17733990147783252,0.0,0.26665473685071367,
50,0.1896551724137931,0.0,0.2794516338924234,
51,0.20258620689655177,0.0,0.27194105509419836,
52,0.22557471264367818,0.0,0.26334913455589803,
53,0.19157088122605362,0.0,0.25773298551821416,
54,0.22270114942528735,0.0,0.18140498298305607,
55,0.2011494252873563,0.0,0.22527158376214979,
56,0.15261813537675606,0.0,0.2933737016819084,
57,0.21839080459770116,0.0,0.20833333333333334,
Average,0.19470162221950646,0.0,0.2503150672594976,
varience,3.778449932624567E-4,0.0,0.0018059284659133082,
standard deviation,0.019438235343324166,0.0,0.04249621707768008,
