Sample,Hamming_loss,Exact_match,Accuracy,
1,0.25165562913907286,0.0,0.24561403508771928,
2,0.248,0.0,0.16216216216216217,
3,0.27058823529411763,0.0,0.17857142857142858,
4,0.2804621848739496,0.0,0.1909530139978277,
5,0.2550813008130081,0.0,0.27334957405204857,
6,0.203125,0.0,0.19208739418879914,
7,0.19583333333333333,0.0,0.17412857666835635,
8,0.20496894409937888,0.0,0.17538613566839376,
9,0.18636363636363637,0.0,0.19592014524642748,
10,0.19285714285714287,0.0,0.20669138150755795,
11,0.24417426545086118,0.0,0.1977921598280392,
12,0.19756097560975613,0.0,0.20869531618375278,
13,0.17729831144465286,0.0,0.23116504707030033,
14,0.16568047337278105,0.0,0.22257551669316378,
15,0.1829268292682927,0.0,0.2229354662291496,
16,0.29304029304029305,0.0,0.2824833876139054,
17,0.1954732510288066,0.0,0.2122762282667624,
18,0.18733031674208148,0.0,0.21653833386196208,
19,0.228125,0.0,0.24015172426247075,
20,0.2328767123287671,0.0,0.14841500553709855,
21,0.19064748201438847,0.0,0.2323529411764706,
22,0.2098765432098765,0.0,0.20101637492941843,
23,0.33124999999999993,0.0,0.307762186940966,
24,0.20864197530864198,0.0,0.19910173160173159,
25,0.25254452926208654,0.0,0.15963532865829966,
26,0.2289940828402367,0.0,0.18892673337930285,
27,0.1550232867598137,0.0,0.22394473698245068,
28,0.19727891156462585,0.0,0.20495495495495497,
29,0.15853658536585366,0.0,0.2378472222222222,
30,0.33789954337899536,0.0,0.2863344828240464,
31,0.20013802622498272,0.0,0.2138870423911939,
32,0.22462686567164178,0.0,0.21658146978190565,
33,0.25223214285714285,0.0,0.1952088247429511,
34,0.20434131736526945,0.0,0.17902445506970277,
35,0.3142857142857143,0.0,0.2,
36,0.1437125748502994,0.0,0.2727272727272727,
37,0.24178403755868547,0.0,0.23079365079365077,
38,0.16785714285714287,0.0,0.2608283863162807,
39,0.27109111361079863,0.0,0.19435660963228527,
40,0.2178649237472767,0.0,0.21662010719127822,
41,0.2132867132867133,0.0,0.15682194599160684,
42,0.2085987261146497,0.0,0.21205896439785002,
43,0.18515037593984965,0.0,0.2919618683593839,
44,0.17197452229299362,0.0,0.2389063950593312,
45,0.20372208436724565,0.0,0.22229504042565107,
46,0.1815028901734104,0.0,0.16169458653011287,
47,0.2549019607843137,0.0,0.09302325581395349,
48,0.22695035460992907,0.0,0.25695030803389934,
49,0.2786885245901639,0.0,0.20416904629892146,
50,0.18855421686746987,0.0,0.17606597848648145,
51,0.21954608615099588,0.0,0.2526076203926017,
52,0.2534246575342466,0.0,0.11981024896481679,
53,0.2169811320754717,0.0,0.11959298871063578,
54,0.23076923076923078,0.0,0.18567073170731707,
55,0.19745222929936307,0.0,0.18421052631578946,
56,0.21354166666666666,0.0,0.20336592374544435,
57,0.17239858906525574,0.0,0.281982981157342,
58,0.23263888888888884,0.0,0.22687223859263397,
59,0.20195667365478684,0.0,0.22602680301653344,
60,0.24913194444444445,0.0,0.2057116229469918,
61,0.12056737588652482,0.0,0.37037037037037035,
62,0.2290249433106576,0.0,0.16876138161626417,
63,0.19444444444444445,0.0,0.1983388704318937,
64,0.1881390593047035,0.0,0.20274583509009245,
65,0.21609477124183007,0.0,0.24137487545086939,
66,0.16442953020134227,0.0,0.2895393159138954,
67,0.225,0.0,0.38636363636363635,
Average,0.21383706214351464,0.0,0.21289838095879454,
varience,0.0017250165990600943,0.0,0.002512258573998556,
standard deviation,0.04153331914331064,0.0,0.050122435834649495,
