Sample,Hamming_loss,Exact_match,Accuracy,
1,0.1930379746835443,0.0,0.35027472527472525,
2,0.21921443736730362,0.0,0.25170816315212124,
3,0.21652334152334154,0.0,0.2869063107483355,
4,0.203760162601626,0.0,0.27369217099210263,
5,0.20481927710843373,0.0,0.2566914103923648,
6,0.3188405797101449,0.0,0.2,
7,0.19389978213507622,0.0,0.30412743570638306,
8,0.22678571428571428,0.0,0.281111361756523,
9,0.2727272727272727,0.0,0.2646726409172707,
10,0.20633561643835613,0.0,0.26359515483647755,
11,0.19812499999999997,0.0,0.25689706741599005,
12,0.29535864978902954,0.0,0.3366368158785013,
13,0.27835051546391754,0.0,0.3010140747059352,
14,0.2,0.0,0.15384615384615385,
15,0.203125,0.0,0.27425435139824006,
16,0.2186147186147186,0.0,0.2801582651143781,
17,0.18363273453093817,0.0,0.33411140620183327,
18,0.22542735042735046,0.0,0.27995147510213547,
19,0.22839506172839505,0.0,0.30548187444739167,
20,0.2265625,0.0,0.22652916073968704,
21,0.20611439842209076,0.0,0.2660364867644948,
22,0.23001355013550137,0.0,0.25504856505798823,
23,0.1760782570031125,0.0,0.27642801895790314,
24,0.11949685534591195,0.0,0.4411764705882353,
25,0.2596774193548387,0.0,0.244508463380769,
26,0.22773722627737225,0.0,0.2783296625608397,
27,0.19879518072289154,0.0,0.2734583403935559,
28,0.2815442561205273,0.0,0.25162793668842476,
29,0.2339015151515152,0.0,0.30731977471156796,
30,0.24151234567901236,0.0,0.26745564091188545,
31,0.19374999999999998,0.0,0.22793103448275862,
32,0.2251655629139073,0.0,0.2608695652173913,
33,0.1860759493670886,0.0,0.27528578999167236,
34,0.22816901408450704,0.0,0.2598948753115599,
35,0.24683544303797472,0.0,0.21277868485984844,
36,0.19792865362485612,0.0,0.2794134490275054,
37,0.20575022461814912,0.0,0.2625586594009939,
38,0.415,0.0,0.30591304087586507,
39,0.20694444444444446,0.0,0.2585262563523433,
40,0.19242424242424241,0.0,0.24550926715560864,
41,0.2711864406779661,0.0,0.1794871794871795,
42,0.2878787878787879,0.0,0.22319563152896485,
43,0.23651844843897826,0.0,0.25258839273980244,
44,0.3167475728155339,0.0,0.23913245388498372,
45,0.26570048309178745,0.0,0.20960678797791074,
46,0.2032520325203252,0.0,0.30745465966747226,
47,0.24094202898550726,0.0,0.2893620801033592,
48,0.22839506172839505,0.0,0.19696969696969696,
49,0.20614035087719298,0.0,0.22634879265793462,
50,0.17068273092369476,0.0,0.2659313725490196,
51,0.328125,0.0,0.241869918699187,
52,0.2426952892069171,0.0,0.2800799895156426,
53,0.3562091503267974,0.0,0.23165054803352672,
54,0.2437037037037037,0.0,0.24934417174821302,
55,0.22397891963109354,0.0,0.25247355253169207,
56,0.3023255813953488,0.0,0.15217391304347827,
57,0.241025641025641,0.0,0.2454234471995666,
58,0.24509803921568626,0.0,0.2409090909090909,
59,0.2116402116402116,0.0,0.28355877425958287,
60,0.2051948051948052,0.0,0.3120414273608888,
61,0.29066834804539726,0.0,0.22616530803343987,
62,0.2902777777777778,0.0,0.22780386686308154,
63,0.23766233766233769,0.0,0.2229216563447281,
64,0.2028985507246377,0.0,0.3032866538526916,
65,0.2882882882882883,0.0,0.21951219512195122,
66,0.23943661971830985,0.0,0.15,
67,0.22927689594356257,0.0,0.2525462877159516,
68,0.2160707420222991,0.0,0.2941405848694469,
69,0.21577217962760128,0.0,0.24941896522448515,
70,0.30580357142857145,0.0,0.19458691273268572,
71,0.42424242424242425,0.0,0.31698160207821785,
72,0.2620689655172414,0.0,0.19772727272727275,
73,0.19555555555555557,0.0,0.3776588908167855,
Average,0.23529611842831738,0.0,0.25735246052115796,
varience,0.002598169305580038,0.0,0.0022845841176536564,
standard deviation,0.05097224053914089,0.0,0.04779732333147596,
