Sample,Hamming_loss,Exact_match,Accuracy,
1,0.18976786116745548,0.0,0.3068330107248368,
2,0.19540229885057472,0.0,0.2964710771523689,
3,0.202183908045977,0.0,0.2991126281805442,
4,0.20218390804597702,0.0,0.2838657971393591,
5,0.19540229885057475,0.0,0.301851627345499,
6,0.19482758620689652,0.0,0.2906397017496374,
7,0.1979310344827586,0.0,0.29369547651366773,
8,0.20218390804597702,0.0,0.29242254131757844,
9,0.20793103448275863,0.0,0.27324271246117543,
10,0.1928735632183908,0.0,0.2990093885003597,
Average,0.18006249103612187,0.0,0.2670130873713661,
varience,3.1917791392085156E-4,0.0,7.236269394445237E-4,
standard deviation,0.017865551038824735,0.0,0.026900314857720972,
