Sample,Hamming_loss,Exact_match,Accuracy,
1,0.25609756097560976,0.0,0.06666666666666667,
2,0.17677419354838708,0.0,0.23262012012012012,
3,0.21020408163265308,0.0,0.18433397154408077,
4,0.16338391992250567,0.0,0.26500966141535015,
5,0.1952931461601982,0.0,0.19234529260601116,
6,0.20186335403726707,0.0,0.1856060606060606,
7,0.13609467455621302,0.0,0.3783783783783784,
8,0.20915032679738563,0.0,0.2533514414043229,
9,0.16959064327485374,0.0,0.21832053178465619,
10,0.2070393374741201,0.0,0.21336336200639291,
11,0.19047619047619047,0.0,0.2222222222222222,
12,0.172289156626506,0.0,0.24247616122616122,
13,0.22777222777222778,0.0,0.1685386776550872,
14,0.24217687074829933,0.0,0.15550641309155241,
15,0.2567567567567568,0.0,0.15955909579109429,
16,0.2180814354727398,0.0,0.19889205444761,
17,0.2540849673202614,0.0,0.17858670588348752,
18,0.3565217391304348,0.0,0.06625258799171843,
19,0.14935064935064934,0.0,0.30303030303030304,
20,0.14383561643835616,0.0,0.4878048780487805,
21,0.1611764705882353,0.0,0.23301758246194842,
22,0.19975490196078433,0.0,0.19251720643955825,
23,0.22213375796178347,0.0,0.18105966691570868,
24,0.2232258064516129,0.0,0.2195987993699664,
25,0.25572519083969464,0.0,0.24202075702075704,
26,0.21325051759834368,0.0,0.24009584052137245,
27,0.18902439024390244,0.0,0.16216216216216217,
28,0.19480994152046782,0.0,0.20037169754429673,
29,0.19602272727272727,0.0,0.22507835530509623,
30,0.287569573283859,0.0,0.2551336035471864,
31,0.27976190476190477,0.0,0.25617992485578367,
32,0.225,0.0,0.19084934277047522,
33,0.22818791946308725,0.0,0.1282051282051282,
34,0.19594594594594594,0.0,0.14705882352941177,
35,0.171602787456446,0.0,0.23618481317988707,
36,0.2056277056277056,0.0,0.1918798155867121,
37,0.2442953020134228,0.0,0.20721834440613346,
38,0.27205882352941174,0.0,0.1854748690302406,
39,0.29651162790697677,0.0,0.2166064798789168,
40,0.23255813953488377,0.0,0.1798049129793124,
41,0.30902777777777773,0.0,0.14995470479341447,
42,0.1794871794871795,0.0,0.3170731707317073,
43,0.23076923076923078,0.0,0.10810810810810811,
44,0.17426900584795318,0.0,0.2225808397029327,
45,0.2801980198019801,0.0,0.2735415054449194,
46,0.21234472049689437,0.0,0.19974065607131591,
47,0.1882716049382716,0.0,0.22300566445736275,
48,0.1900887573964497,0.0,0.1955910950064904,
49,0.23125,0.0,0.23614325169598532,
50,0.1731707317073171,0.0,0.26490051615051613,
51,0.22356215213358072,0.0,0.1500486884292019,
52,0.20138888888888892,0.0,0.29724291231644173,
53,0.23980815347721826,0.0,0.18735832678712835,
54,0.2995169082125604,0.0,0.32074231205400916,
55,0.28500000000000003,0.0,0.20292207792207792,
56,0.2608695652173913,0.0,0.19425019425019427,
57,0.23983739837398377,0.0,0.36923076923076925,
58,0.17142857142857143,0.0,0.3684210526315789,
59,0.34545454545454546,0.0,0.17391304347826086,
60,0.23561151079136694,0.0,0.14938600948509484,
61,0.21522921522921526,0.0,0.20971660627212405,
62,0.2222222222222222,0.0,0.19556160030194658,
63,0.18238993710691823,0.0,0.23387699836877046,
64,0.30357142857142855,0.0,0.1905168905168905,
65,0.23325892857142858,0.0,0.29014500200266935,
66,0.20833333333333337,0.0,0.18502290760129506,
67,0.16535433070866143,0.0,0.46153846153846156,
68,0.19,0.0,0.18951612903225806,
69,0.18983843537414966,0.0,0.2020363781882608,
70,0.20103806228373705,0.0,0.18773276515041407,
71,0.16666666666666666,0.0,0.3190353933614524,
Average,0.2163935772875241,0.0,0.21850328809322456,
varience,0.0020795733084742543,0.0,0.005348632178180651,
standard deviation,0.04560233884872852,0.0,0.07313434335646045,
