Sample,Hamming_loss,Exact_match,Accuracy,
1,0.22988505747126436,0.0,0.16666666666666666,
2,0.15517241379310348,0.0,0.369275909637337,
3,0.2028735632183908,0.0,0.26646538088711996,
4,0.17422867513611617,0.0,0.27777330531944194,
5,0.22454844006568145,0.0,0.23636927909495606,
6,0.1839080459770115,0.0,0.28720756595321056,
7,0.1839080459770115,0.0,0.23809523809523808,
8,0.17323481116584566,0.0,0.29805913227794995,
9,0.16507024265644954,0.0,0.27839832876565174,
10,0.1787994891443167,0.0,0.29288995940689877,
11,0.16666666666666666,0.0,0.23684210526315788,
12,0.1770114942528736,0.0,0.2668197058110171,
13,0.17487684729064037,0.0,0.253352753257218,
14,0.2,0.0,0.23520335766237407,
15,0.21473354231974923,0.0,0.2253705372090481,
16,0.2132822477650064,0.0,0.23058286343269327,
17,0.19157088122605362,0.0,0.2457156801796247,
18,0.20977011494252873,0.0,0.18283028203859475,
19,0.21839080459770116,0.0,0.2549019607843137,
20,0.1839080459770115,0.0,0.3469387755102041,
21,0.22183908045977013,0.0,0.195356221792392,
22,0.18929597701149428,0.0,0.23582576053436186,
23,0.20366379310344826,0.0,0.23410706014866664,
24,0.2057471264367816,0.0,0.22177035542899332,
25,0.1968390804597701,0.0,0.2882215386154462,
26,0.2318007662835249,0.0,0.2641903531438415,
27,0.1724137931034483,0.0,0.21052631578947367,
28,0.1860632183908046,0.0,0.2815519022285624,
29,0.20010449320794146,0.0,0.2854459648291254,
30,0.19853709508881925,0.0,0.27335287611073444,
31,0.1795977011494253,0.0,0.2523630311130311,
32,0.2586206896551724,0.0,0.2508933889219773,
33,0.2988505747126437,0.0,0.13333333333333333,
34,0.14942528735632185,0.0,0.3157894736842105,
35,0.19376026272577995,0.0,0.30740313272234226,
36,0.2021072796934866,0.0,0.2135301775053328,
37,0.1954022988505747,0.0,0.26761704681872744,
38,0.21910919540229884,0.0,0.25169340326418804,
39,0.22078544061302682,0.0,0.18668862039131026,
40,0.17077175697865354,0.0,0.24584304722626493,
41,0.23946360153256707,0.0,0.1259259259259259,
42,0.16091954022988506,0.0,0.3488372093023256,
43,0.21264367816091953,0.0,0.11904761904761904,
44,0.18160919540229886,0.0,0.25690806678871025,
45,0.2057471264367816,0.0,0.24507864004544536,
46,0.21982758620689655,0.0,0.23870656389679307,
47,0.1896551724137931,0.0,0.2852077223769553,
48,0.1867816091954023,0.0,0.22491811710808285,
49,0.19425287356321838,0.0,0.22780214424951267,
50,0.2160919540229885,0.0,0.2452290305010893,
51,0.2167487684729064,0.0,0.23796548694665834,
52,0.18103448275862066,0.0,0.2762997751827651,
53,0.20689655172413793,0.0,0.24432244579673054,
54,0.1752873563218391,0.0,0.2908808766225102,
55,0.16379310344827586,0.0,0.22837243401759533,
56,0.23371647509578544,0.0,0.1763047138047138,
57,0.20114942528735633,0.0,0.339719970523213,
58,0.1724137931034483,0.0,0.3023255813953488,
59,0.16666666666666666,0.0,0.2564102564102564,
60,0.20977011494252873,0.0,0.24160030790465575,
61,0.2100893997445722,0.0,0.27198518905416175,
62,0.20114942528735635,0.0,0.22804818197675342,
63,0.1793103448275862,0.0,0.28881842334965896,
64,0.18199233716475097,0.0,0.26471535982814176,
65,0.1738505747126437,0.0,0.32706971502870413,
66,0.1810344827586207,0.0,0.21822559995658178,
67,0.1206896551724138,0.0,0.5227272727272727,
68,0.1724137931034483,0.0,0.23223684210526316,
69,0.18390804597701152,0.0,0.28944379754125743,
70,0.20960108181203513,0.0,0.22499364149713483,
71,0.15134099616858238,0.0,0.4055475848876136,
Average,0.1918947715561382,0.0,0.25404078175909,
varience,7.14402233480485E-4,0.0,0.003519405012827508,
standard deviation,0.026728303976879735,0.0,0.05932457343148375,
